biomarker,refid,author_s,title,year,domain,domain_other,cancer_specific,diabetes_specific,outcome,outcome_specific,biomarker_specific2,biomarker_specific,behavior,collection,frequency,communication,doi,pmid,ur_ls
Lipids,17311,"Ostwald, S. K.",Changing employees' dietary and exercise practices: an experimental study in a small company,1989,Health promotion,NA,NA,NA,Behavior,NA,"Glucose,Lipids","Glucose,Lipids",Physical activity,Other collection types,Once,One-way/Real-time,NA,2709166,NA
Anthropometry,17368,"Pacanowski, C. R., Levitsky, D. A.",Frequent Self-Weighing and Visual Feedback for Weight Loss in Overweight Adults,2015,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Diet,Self,More than once,Device/One-way,https://dx.doi.org/10.1155/2015/763680,26064677,NA
Blood pressure,17564,"Park, J. J., Kelly, P., Carter, B. L., Burgess, P. P.",Comprehensive pharmaceutical care in the chain setting,1996,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Heart rate","Blood pressure,Heart rate",Alcohol reduction,Other collection types,More than once,Real-time,10.1016/s1086-5802(16)30099-7,8840744,NA
Blood pressure,17564,"Park, J. J., Kelly, P., Carter, B. L., Burgess, P. P.",Comprehensive pharmaceutical care in the chain setting,1996,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Heart rate","Blood pressure,Heart rate",Diet,Other collection types,More than once,Real-time,10.1016/s1086-5802(16)30099-7,8840744,NA
Blood pressure,17564,"Park, J. J., Kelly, P., Carter, B. L., Burgess, P. P.",Comprehensive pharmaceutical care in the chain setting,1996,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Heart rate","Blood pressure,Heart rate",Treatment adherence,Other collection types,More than once,Real-time,10.1016/s1086-5802(16)30099-7,8840744,NA
Blood pressure,17564,"Park, J. J., Kelly, P., Carter, B. L., Burgess, P. P.",Comprehensive pharmaceutical care in the chain setting,1996,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Heart rate","Blood pressure,Heart rate",Physical activity,Other collection types,More than once,Real-time,10.1016/s1086-5802(16)30099-7,8840744,NA
Blood pressure,17564,"Park, J. J., Kelly, P., Carter, B. L., Burgess, P. P.",Comprehensive pharmaceutical care in the chain setting,1996,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Heart rate","Blood pressure,Heart rate",Smoking reduction,Other collection types,More than once,Real-time,10.1016/s1086-5802(16)30099-7,8840744,NA
Heart rate,17564,"Park, J. J., Kelly, P., Carter, B. L., Burgess, P. P.",Comprehensive pharmaceutical care in the chain setting,1996,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Heart rate","Blood pressure,Heart rate",Alcohol reduction,Other collection types,More than once,Real-time,10.1016/s1086-5802(16)30099-7,8840744,NA
Heart rate,17564,"Park, J. J., Kelly, P., Carter, B. L., Burgess, P. P.",Comprehensive pharmaceutical care in the chain setting,1996,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Heart rate","Blood pressure,Heart rate",Diet,Other collection types,More than once,Real-time,10.1016/s1086-5802(16)30099-7,8840744,NA
Heart rate,17564,"Park, J. J., Kelly, P., Carter, B. L., Burgess, P. P.",Comprehensive pharmaceutical care in the chain setting,1996,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Heart rate","Blood pressure,Heart rate",Treatment adherence,Other collection types,More than once,Real-time,10.1016/s1086-5802(16)30099-7,8840744,NA
Heart rate,17564,"Park, J. J., Kelly, P., Carter, B. L., Burgess, P. P.",Comprehensive pharmaceutical care in the chain setting,1996,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Heart rate","Blood pressure,Heart rate",Physical activity,Other collection types,More than once,Real-time,10.1016/s1086-5802(16)30099-7,8840744,NA
Heart rate,17564,"Park, J. J., Kelly, P., Carter, B. L., Burgess, P. P.",Comprehensive pharmaceutical care in the chain setting,1996,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Heart rate","Blood pressure,Heart rate",Smoking reduction,Other collection types,More than once,Real-time,10.1016/s1086-5802(16)30099-7,8840744,NA
Pulmonary function,17607,"Parkes, G., Greenhalgh, T., Griffin, M., Dent, R.",Effect on smoking quit rate of telling patients their lung age: the Step2quit randomised controlled trial,2008,Substance use,NA,NA,NA,Substance use,NA,Pulmonary function,Pulmonary function,Smoking reduction,Other collection types,Once,One-way,https://dx.doi.org/10.1136/bmj.39503.582396.25,18326503,NA
Pulmonary function,17607,"Parkes, G., Greenhalgh, T., Griffin, M., Dent, R.",Effect on smoking quit rate of telling patients their lung age: the Step2quit randomised controlled trial,2008,Substance use,NA,NA,NA,Substance use,NA,Pulmonary function,Pulmonary function,Smoking reduction,Other collection types,Once,One-way/Real-time,https://dx.doi.org/10.1136/bmj.39503.582396.25,18326503,NA
Glucose,17635,"Parsons, S. N., Luzio, S. D., Harvey, J. N., Bain, S. C., Cheung, W. Y., Watkins, A., Owens, D. R.","Effect of structured self-monitoring of blood glucose, with and without additional TeleCare support, on overall glycaemic control in non-insulin treated Type 2 diabetes: the SMBG Study, a 12-month randomized controlled trial",2019,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,Glucose,Glucose,Diet,Self,More than once,Device,https://dx.doi.org/10.1111/dme.13899,30653704,NA
Glucose,17635,"Parsons, S. N., Luzio, S. D., Harvey, J. N., Bain, S. C., Cheung, W. Y., Watkins, A., Owens, D. R.","Effect of structured self-monitoring of blood glucose, with and without additional TeleCare support, on overall glycaemic control in non-insulin treated Type 2 diabetes: the SMBG Study, a 12-month randomized controlled trial",2019,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,Glucose,Glucose,Physical activity,Self,More than once,Device,https://dx.doi.org/10.1111/dme.13899,30653704,NA
Glucose,17635,"Parsons, S. N., Luzio, S. D., Harvey, J. N., Bain, S. C., Cheung, W. Y., Watkins, A., Owens, D. R.","Effect of structured self-monitoring of blood glucose, with and without additional TeleCare support, on overall glycaemic control in non-insulin treated Type 2 diabetes: the SMBG Study, a 12-month randomized controlled trial",2019,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,Glucose,Glucose,Diet,Self,More than once,Device/Real-time,https://dx.doi.org/10.1111/dme.13899,30653704,NA
Glucose,17635,"Parsons, S. N., Luzio, S. D., Harvey, J. N., Bain, S. C., Cheung, W. Y., Watkins, A., Owens, D. R.","Effect of structured self-monitoring of blood glucose, with and without additional TeleCare support, on overall glycaemic control in non-insulin treated Type 2 diabetes: the SMBG Study, a 12-month randomized controlled trial",2019,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,Glucose,Glucose,Physical activity,Self,More than once,Device/Real-time,https://dx.doi.org/10.1111/dme.13899,30653704,NA
Anthropometry,17689,"Patel, M. L., Hopkins, C. M., Brooks, T. L., Bennett, G. G.",Comparing Self-Monitoring Strategies for Weight Loss in a Smartphone App: Randomized Controlled Trial,2019,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Diet,Self,More than once,Device/One-way,https://dx.doi.org/10.2196/12209,30816851,NA
Anthropometry,17694,"Patel, M. S., Small, D. S., Harrison, J. D., Hilbert, V., Fortunato, M. P., Oon, A. L., Rareshide, C. A. L., Volpp, K. G.",Effect of Behaviorally Designed Gamification With Social Incentives on Lifestyle Modification Among Adults With Uncontrolled Diabetes: A Randomized Clinical Trial,2021,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,Weight/BMI,Weight/BMI,Diet,Self,More than once,Device/One-way,https://dx.doi.org/10.1001/jamanetworkopen.2021.10255,34028550,NA
Anthropometry,17694,"Patel, M. S., Small, D. S., Harrison, J. D., Hilbert, V., Fortunato, M. P., Oon, A. L., Rareshide, C. A. L., Volpp, K. G.",Effect of Behaviorally Designed Gamification With Social Incentives on Lifestyle Modification Among Adults With Uncontrolled Diabetes: A Randomized Clinical Trial,2021,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,Weight/BMI,Weight/BMI,Physical activity,Self,More than once,Device/One-way,https://dx.doi.org/10.1001/jamanetworkopen.2021.10255,34028550,NA
Cotinine/Nicotine,17732,"Patten, C. A., Koller, K. R., Flanagan, C. A., Hiratsuka, V. Y., Hughes, C. A., Wolfe, A. W., Decker, P. A., Fruth, K., Brockman, T. A., Korpela, M., Gamez, D., Bronars, C., Murphy, N. J., Hatsukami, D., Benowitz, N. L., Thomas, T. K.",Biomarker feedback intervention for smoking cessation among Alaska Native pregnant women: Randomized pilot study,2019,Pregnancy/Postpartum,NA,NA,NA,Substance use,NA,Cotinine/Nicotine,Cotinine/Nicotine,Smoking reduction,Other collection types,Once,Real-time,https://dx.doi.org/10.1016/j.pec.2018.10.009,30391300,NA
Anthropometry,17863,"Pellegrini, C. A., Verba, S. D., Otto, A. D., Helsel, D. L., Davis, K. K., Jakicic, J. M.",The comparison of a technology-based system and an in-person behavioral weight loss intervention,2012,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Diet,Self,More than once,Device/One-way,https://dx.doi.org/10.1038/oby.2011.13,21311506,NA
Anthropometry,17863,"Pellegrini, C. A., Verba, S. D., Otto, A. D., Helsel, D. L., Davis, K. K., Jakicic, J. M.",The comparison of a technology-based system and an in-person behavioral weight loss intervention,2012,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Physical activity,Self,More than once,Device/One-way,https://dx.doi.org/10.1038/oby.2011.13,21311506,NA
Glucose,17924,"Perez-Escamilla, R., Damio, G., Chhabra, J., Fernandez, M. L., Segura-Perez, S., Vega-Lopez, S., Kollannor-Samuel, G., Calle, M., Shebl, F. M., D'Agostino, D.",Impact of a community health workers-led structured program on blood glucose control among latinos with type 2 diabetes: the DIALBEST trial,2015,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,Glucose,Glucose,Diet,Self,More than once,Device,https://dx.doi.org/10.2337/dc14-0327,25125508,NA
Glucose,17924,"Perez-Escamilla, R., Damio, G., Chhabra, J., Fernandez, M. L., Segura-Perez, S., Vega-Lopez, S., Kollannor-Samuel, G., Calle, M., Shebl, F. M., D'Agostino, D.",Impact of a community health workers-led structured program on blood glucose control among latinos with type 2 diabetes: the DIALBEST trial,2015,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,Glucose,Glucose,Medical consult,Self,More than once,Device,https://dx.doi.org/10.2337/dc14-0327,25125508,NA
Glucose,17924,"Perez-Escamilla, R., Damio, G., Chhabra, J., Fernandez, M. L., Segura-Perez, S., Vega-Lopez, S., Kollannor-Samuel, G., Calle, M., Shebl, F. M., D'Agostino, D.",Impact of a community health workers-led structured program on blood glucose control among latinos with type 2 diabetes: the DIALBEST trial,2015,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,Glucose,Glucose,Treatment adherence,Self,More than once,Device,https://dx.doi.org/10.2337/dc14-0327,25125508,NA
Glucose,17924,"Perez-Escamilla, R., Damio, G., Chhabra, J., Fernandez, M. L., Segura-Perez, S., Vega-Lopez, S., Kollannor-Samuel, G., Calle, M., Shebl, F. M., D'Agostino, D.",Impact of a community health workers-led structured program on blood glucose control among latinos with type 2 diabetes: the DIALBEST trial,2015,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,Glucose,Glucose,Physical activity,Self,More than once,Device,https://dx.doi.org/10.2337/dc14-0327,25125508,NA
Glucose,17924,"Perez-Escamilla, R., Damio, G., Chhabra, J., Fernandez, M. L., Segura-Perez, S., Vega-Lopez, S., Kollannor-Samuel, G., Calle, M., Shebl, F. M., D'Agostino, D.",Impact of a community health workers-led structured program on blood glucose control among latinos with type 2 diabetes: the DIALBEST trial,2015,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,Glucose,Glucose,Stress management,Self,More than once,Device,https://dx.doi.org/10.2337/dc14-0327,25125508,NA
Blood pressure,17982,"Persell, S. D., Peprah, Y. A., Lipiszko, D., Lee, J. Y., Li, J. J., Ciolino, J. D., Karmali, K. N., Sato, H.",Effect of Home Blood Pressure Monitoring via a Smartphone Hypertension Coaching Application or Tracking Application on Adults With Uncontrolled Hypertension: A Randomized Clinical Trial,2020,CVD,NA,NA,NA,CVD management,Blood pressure,Blood pressure,Blood pressure,Diet,Self,More than once,Device,https://dx.doi.org/10.1001/jamanetworkopen.2020.0255,32119093,NA
Blood pressure,17982,"Persell, S. D., Peprah, Y. A., Lipiszko, D., Lee, J. Y., Li, J. J., Ciolino, J. D., Karmali, K. N., Sato, H.",Effect of Home Blood Pressure Monitoring via a Smartphone Hypertension Coaching Application or Tracking Application on Adults With Uncontrolled Hypertension: A Randomized Clinical Trial,2020,CVD,NA,NA,NA,CVD management,Blood pressure,Blood pressure,Blood pressure,Treatment adherence,Self,More than once,Device,https://dx.doi.org/10.1001/jamanetworkopen.2020.0255,32119093,NA
Blood pressure,17982,"Persell, S. D., Peprah, Y. A., Lipiszko, D., Lee, J. Y., Li, J. J., Ciolino, J. D., Karmali, K. N., Sato, H.",Effect of Home Blood Pressure Monitoring via a Smartphone Hypertension Coaching Application or Tracking Application on Adults With Uncontrolled Hypertension: A Randomized Clinical Trial,2020,CVD,NA,NA,NA,CVD management,Blood pressure,Blood pressure,Blood pressure,Physical activity,Self,More than once,Device,https://dx.doi.org/10.1001/jamanetworkopen.2020.0255,32119093,NA
Blood pressure,17982,"Persell, S. D., Peprah, Y. A., Lipiszko, D., Lee, J. Y., Li, J. J., Ciolino, J. D., Karmali, K. N., Sato, H.",Effect of Home Blood Pressure Monitoring via a Smartphone Hypertension Coaching Application or Tracking Application on Adults With Uncontrolled Hypertension: A Randomized Clinical Trial,2020,CVD,NA,NA,NA,CVD management,Blood pressure,Blood pressure,Blood pressure,Sleep,Self,More than once,Device,https://dx.doi.org/10.1001/jamanetworkopen.2020.0255,32119093,NA
Blood pressure,17982,"Persell, S. D., Peprah, Y. A., Lipiszko, D., Lee, J. Y., Li, J. J., Ciolino, J. D., Karmali, K. N., Sato, H.",Effect of Home Blood Pressure Monitoring via a Smartphone Hypertension Coaching Application or Tracking Application on Adults With Uncontrolled Hypertension: A Randomized Clinical Trial,2020,CVD,NA,NA,NA,CVD management,Blood pressure,Blood pressure,Blood pressure,Stress management,Self,More than once,Device,https://dx.doi.org/10.1001/jamanetworkopen.2020.0255,32119093,NA
Blood pressure,17982,"Persell, S. D., Peprah, Y. A., Lipiszko, D., Lee, J. Y., Li, J. J., Ciolino, J. D., Karmali, K. N., Sato, H.",Effect of Home Blood Pressure Monitoring via a Smartphone Hypertension Coaching Application or Tracking Application on Adults With Uncontrolled Hypertension: A Randomized Clinical Trial,2020,CVD,NA,NA,NA,CVD management,Blood pressure,Blood pressure,Blood pressure,Diet,Self,More than once,Device/One-way,https://dx.doi.org/10.1001/jamanetworkopen.2020.0255,32119093,NA
Blood pressure,17982,"Persell, S. D., Peprah, Y. A., Lipiszko, D., Lee, J. Y., Li, J. J., Ciolino, J. D., Karmali, K. N., Sato, H.",Effect of Home Blood Pressure Monitoring via a Smartphone Hypertension Coaching Application or Tracking Application on Adults With Uncontrolled Hypertension: A Randomized Clinical Trial,2020,CVD,NA,NA,NA,CVD management,Blood pressure,Blood pressure,Blood pressure,Treatment adherence,Self,More than once,Device/One-way,https://dx.doi.org/10.1001/jamanetworkopen.2020.0255,32119093,NA
Blood pressure,17982,"Persell, S. D., Peprah, Y. A., Lipiszko, D., Lee, J. Y., Li, J. J., Ciolino, J. D., Karmali, K. N., Sato, H.",Effect of Home Blood Pressure Monitoring via a Smartphone Hypertension Coaching Application or Tracking Application on Adults With Uncontrolled Hypertension: A Randomized Clinical Trial,2020,CVD,NA,NA,NA,CVD management,Blood pressure,Blood pressure,Blood pressure,Physical activity,Self,More than once,Device/One-way,https://dx.doi.org/10.1001/jamanetworkopen.2020.0255,32119093,NA
Blood pressure,17982,"Persell, S. D., Peprah, Y. A., Lipiszko, D., Lee, J. Y., Li, J. J., Ciolino, J. D., Karmali, K. N., Sato, H.",Effect of Home Blood Pressure Monitoring via a Smartphone Hypertension Coaching Application or Tracking Application on Adults With Uncontrolled Hypertension: A Randomized Clinical Trial,2020,CVD,NA,NA,NA,CVD management,Blood pressure,Blood pressure,Blood pressure,Sleep,Self,More than once,Device/One-way,https://dx.doi.org/10.1001/jamanetworkopen.2020.0255,32119093,NA
Blood pressure,17982,"Persell, S. D., Peprah, Y. A., Lipiszko, D., Lee, J. Y., Li, J. J., Ciolino, J. D., Karmali, K. N., Sato, H.",Effect of Home Blood Pressure Monitoring via a Smartphone Hypertension Coaching Application or Tracking Application on Adults With Uncontrolled Hypertension: A Randomized Clinical Trial,2020,CVD,NA,NA,NA,CVD management,Blood pressure,Blood pressure,Blood pressure,Stress management,Self,More than once,Device/One-way,https://dx.doi.org/10.1001/jamanetworkopen.2020.0255,32119093,NA
Blood pressure,18051,"Petrella, R. J., Stuckey, M. I., Shapiro, S., Gill, D. P.","Mobile health, exercise and metabolic risk: a randomized controlled trial",2014,Metabolic syndrome,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Glucose,Weight/BMI","Blood pressure,Glucose,Weight/BMI",Physical activity,Self,More than once,Device,https://dx.doi.org/10.1186/1471-2458-14-1082,25326074,NA
Glucose,18051,"Petrella, R. J., Stuckey, M. I., Shapiro, S., Gill, D. P.","Mobile health, exercise and metabolic risk: a randomized controlled trial",2014,Metabolic syndrome,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Glucose,Weight/BMI","Blood pressure,Glucose,Weight/BMI",Physical activity,Self,More than once,Device,https://dx.doi.org/10.1186/1471-2458-14-1082,25326074,NA
